##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Latitude 39.0N. Longitude 193.0E. Altitude -3900.0 m AMR.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-10-13T18:37:12.899519
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.00000e+00    2.00000e+00    3.00000e+00    4.00000e+00    5.00000e+00    6.00000e+00    7.00000e+00    8.00000e+00    9.00000e+00    1.00000e+01    1.10000e+01    1.20000e+01    1.30000e+01    1.40000e+01    1.50000e+01    1.60000e+01    1.70000e+01    1.80000e+01    1.90000e+01    2.00000e+01    2.10000e+01    2.20000e+01    2.30000e+01    2.40000e+01
-----------------------------------
+300 ||    8.60241e+02    8.60187e+02    8.61629e+02    8.63342e+02    8.66818e+02    8.70630e+02    8.76620e+02    8.82801e+02    8.90225e+02    8.95819e+02    8.89515e+02    8.82997e+02    8.75078e+02    8.67353e+02    8.60867e+02    8.54800e+02    8.51450e+02    8.49221e+02    8.54284e+02    8.58988e+02    8.61350e+02    8.63244e+02    8.62089e+02    8.61015e+02    8.60469e+02
+315 ||    8.39244e+02    8.39309e+02    8.41226e+02    8.43357e+02    8.46875e+02    8.50683e+02    8.56372e+02    8.62333e+02    8.70059e+02    8.75866e+02    8.69203e+02    8.62453e+02    8.55140e+02    8.47931e+02    8.41388e+02    8.35212e+02    8.31415e+02    8.28732e+02    8.33294e+02    8.37632e+02    8.40506e+02    8.42763e+02    8.41011e+02    8.39463e+02    8.39244e+02
+330 ||    8.27138e+02    8.27956e+02    8.29201e+02    8.30779e+02    8.34517e+02    8.38500e+02    8.44071e+02    8.50001e+02    8.58262e+02    8.64586e+02    8.58325e+02    8.52051e+02    8.45694e+02    8.39333e+02    8.32929e+02    8.26800e+02    8.22440e+02    8.19068e+02    8.22114e+02    8.25268e+02    8.29113e+02    8.32073e+02    8.29276e+02    8.26915e+02    8.27384e+02
+345 ||    8.18698e+02    8.19781e+02    8.20356e+02    8.21384e+02    8.25357e+02    8.29531e+02    8.35005e+02    8.40928e+02    8.49758e+02    8.56628e+02    8.50746e+02    8.44927e+02    8.39506e+02    8.33972e+02    8.27684e+02    8.21577e+02    8.16636e+02    8.12558e+02    8.14094e+02    8.16069e+02    8.20905e+02    8.24583e+02    8.20725e+02    8.17536e+02    8.18698e+02
+360 ||    8.20185e+02    8.21226e+02    8.22125e+02    8.23350e+02    8.26702e+02    8.30375e+02    8.36137e+02    8.41997e+02    8.48494e+02    8.53479e+02    8.48628e+02    8.43792e+02    8.39058e+02    8.34262e+02    8.29040e+02    8.23931e+02    8.19539e+02    8.15868e+02    8.16874e+02    8.18286e+02    8.22349e+02    8.25427e+02    8.22095e+02    8.19334e+02    8.20283e+02
##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Latitude 39.0N. Longitude 193.0E. Altitude -3900.0 m AMR.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Density (kg/m3)
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-10-13T18:37:12.902835
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
